order_id,product_name,quantity,unit_price,order_date,purchase_address,city,total_price
183093,ThinkPad Laptop,1,999.99,2019-04-17 16:57:00,606 4th St,Dallas,999.989990234375
183094,Wired Headphones,1,11.99,2019-04-11 09:43:00,507 River St,San Francisco,11.989999771118164
183095,AAA Batteries (4-pack),1,2.99,2019-04-27 18:05:00,415 5th St,Portland,2.990000009536743
183096,AA Batteries (4-pack),1,3.84,2019-04-10 20:03:00,709 8th St,San Francisco,3.8399999141693115
183097,Lightning Charging Cable,1,14.95,2019-04-11 17:22:00,160 Lake St,New York City,14.949999809265137
183098,Lightning Charging Cable,1,14.95,2019-04-22 14:32:00,364 8th St,San Francisco,14.949999809265137
183099,USB-C Charging Cable,1,11.95,2019-04-25 22:54:00,362 6th St,Portland,11.949999809265137
183100,USB-C Charging Cable,1,11.95,2019-04-16 19:06:00,404 Lakeview St,Portland,11.949999809265137
183101,Wired Headphones,1,11.99,2019-04-01 14:53:00,375 Lakeview St,Portland,11.989999771118164
183102,AA Batteries (4-pack),1,3.84,2019-04-23 12:13:00,64 Park St,Portland,3.8399999141693115
183103,34in Ultrawide Monitor,1,379.99,2019-04-25 14:46:00,156 12th St,Boston,379.989990234375
183104,iPhone,1,700.0,2019-04-20 12:56:00,533 11th St,San Francisco,700.0
183105,Lightning Charging Cable,1,14.95,2019-04-07 17:45:00,5 North St,Los Angeles,14.949999809265137
183106,Wired Headphones,1,11.99,2019-04-25 18:51:00,745 Willow St,San Francisco,11.989999771118164
183107,Lightning Charging Cable,1,14.95,2019-04-02 09:57:00,432 Main St,Portland,14.949999809265137
183108,Bose SoundSport Headphones,1,99.99,2019-04-01 18:17:00,636 West St,Austin,99.98999786376953
183109,AA Batteries (4-pack),1,3.84,2019-04-19 17:46:00,602 Forest St,Boston,3.8399999141693115
183110,USB-C Charging Cable,1,11.95,2019-04-01 12:31:00,289 Jackson St,Portland,11.949999809265137
183111,LG Washing Machine,1,600.0,2019-04-19 22:03:00,308 12th St,Dallas,600.0
183112,Lightning Charging Cable,1,14.95,2019-04-29 20:15:00,667 Main St,Boston,14.949999809265137
183113,AA Batteries (4-pack),2,3.84,2019-04-29 03:05:00,695 10th St,New York City,7.679999828338623
183114,USB-C Charging Cable,1,11.95,2019-04-08 19:26:00,978 2nd St,San Francisco,11.949999809265137
183115,Apple Airpods Headphones,1,150.0,2019-04-03 09:18:00,773 Washington St,Boston,150.0
183116,Google Phone,1,600.0,2019-04-24 00:56:00,112 Pine St,Los Angeles,600.0
183117,AAA Batteries (4-pack),2,2.99,2019-04-11 19:42:00,773 Center St,Boston,5.980000019073486
183118,AA Batteries (4-pack),1,3.84,2019-04-01 21:08:00,390 Park St,Los Angeles,3.8399999141693115
183119,Apple Airpods Headphones,1,150.0,2019-04-29 12:47:00,491 West St,New York City,150.0
183120,AAA Batteries (4-pack),1,2.99,2019-04-30 08:52:00,51 Lakeview St,Los Angeles,2.990000009536743
183121,AA Batteries (4-pack),3,3.84,2019-04-09 13:28:00,915 Madison St,Austin,11.519999742507935
183122,Google Phone,1,600.0,2019-04-12 06:16:00,1 Adams St,Austin,600.0
183122,USB-C Charging Cable,1,11.95,2019-04-12 06:16:00,1 Adams St,Austin,11.949999809265137
183123,USB-C Charging Cable,3,11.95,2019-04-02 15:12:00,765 14th St,San Francisco,35.84999942779541
183124,Bose SoundSport Headphones,1,99.99,2019-04-23 09:52:00,702 Washington St,Boston,99.98999786376953
183125,AAA Batteries (4-pack),1,2.99,2019-04-24 17:55:00,136 Dogwood St,San Francisco,2.990000009536743
183126,Google Phone,1,600.0,2019-04-24 23:15:00,249 13th St,Portland,600.0
183127,AAA Batteries (4-pack),1,2.99,2019-04-27 15:30:00,566 5th St,Atlanta,2.990000009536743
183128,AA Batteries (4-pack),1,3.84,2019-04-19 13:12:00,779 Ridge St,Atlanta,3.8399999141693115
183129,Flatscreen TV,1,300.0,2019-04-08 22:05:00,219 Sunset St,Atlanta,300.0
183130,Wired Headphones,1,11.99,2019-04-17 05:45:00,511 9th St,Boston,11.989999771118164
183131,ThinkPad Laptop,1,999.99,2019-04-26 00:32:00,887 Hill St,Boston,999.989990234375
183132,AAA Batteries (4-pack),1,2.99,2019-04-22 20:58:00,584 Dogwood St,Dallas,2.990000009536743
183133,AA Batteries (4-pack),1,3.84,2019-04-11 11:07:00,102 Sunset St,San Francisco,3.8399999141693115
183134,AAA Batteries (4-pack),1,2.99,2019-04-16 17:36:00,203 12th St,Austin,2.990000009536743
183135,AAA Batteries (4-pack),1,2.99,2019-04-29 12:22:00,391 13th St,New York City,2.990000009536743
183136,AAA Batteries (4-pack),1,2.99,2019-04-30 15:45:00,57 12th St,San Francisco,2.990000009536743
183137,Vareebadd Phone,1,400.0,2019-04-21 16:09:00,985 Hickory St,Boston,400.0
183138,20in Monitor,1,109.99,2019-04-09 21:30:00,594 13th St,San Francisco,109.98999786376953
183139,Google Phone,1,600.0,2019-04-02 11:02:00,836 Sunset St,Seattle,600.0
183140,Google Phone,1,600.0,2019-04-17 19:05:00,508 14th St,New York City,600.0
183140,USB-C Charging Cable,1,11.95,2019-04-17 19:05:00,508 14th St,New York City,11.949999809265137
183141,AAA Batteries (4-pack),1,2.99,2019-04-05 14:45:00,948 4th St,New York City,2.990000009536743
183142,Flatscreen TV,1,300.0,2019-04-11 09:30:00,334 Pine St,Boston,300.0
183143,Wired Headphones,1,11.99,2019-04-23 18:01:00,569 5th St,San Francisco,11.989999771118164
183144,27in FHD Monitor,1,149.99,2019-04-22 22:01:00,540 South St,Atlanta,149.99000549316406
183145,USB-C Charging Cable,1,11.95,2019-04-12 01:02:00,502 8th St,Boston,11.949999809265137
183146,iPhone,1,700.0,2019-04-09 12:23:00,667 Hill St,Boston,700.0
183146,Lightning Charging Cable,1,14.95,2019-04-09 12:23:00,667 Hill St,Boston,14.949999809265137
183147,27in 4K Gaming Monitor,1,389.99,2019-04-11 21:40:00,892 Church St,San Francisco,389.989990234375
183148,Bose SoundSport Headphones,1,99.99,2019-04-10 11:29:00,265 Pine St,San Francisco,99.98999786376953
183149,Apple Airpods Headphones,1,150.0,2019-04-27 13:00:00,669 North St,Portland,150.0
183149,27in 4K Gaming Monitor,1,389.99,2019-04-27 13:00:00,669 North St,Portland,389.989990234375
183150,Lightning Charging Cable,1,14.95,2019-04-17 17:46:00,113 Pine St,Seattle,14.949999809265137
183151,AAA Batteries (4-pack),1,2.99,2019-04-08 21:09:00,775 Maple St,Atlanta,2.990000009536743
183152,USB-C Charging Cable,1,11.95,2019-04-27 16:01:00,116 8th St,Los Angeles,11.949999809265137
183153,iPhone,1,700.0,2019-04-15 11:27:00,410 Elm St,Seattle,700.0
183154,AAA Batteries (4-pack),1,2.99,2019-04-19 14:08:00,789 Lake St,San Francisco,2.990000009536743
183155,AAA Batteries (4-pack),2,2.99,2019-04-18 15:24:00,717 Washington St,New York City,5.980000019073486
183156,Bose SoundSport Headphones,1,99.99,2019-04-08 18:58:00,425 Maple St,Portland,99.98999786376953
183157,AA Batteries (4-pack),1,3.84,2019-04-02 06:35:00,91 14th St,Boston,3.8399999141693115
183158,USB-C Charging Cable,1,11.95,2019-04-14 01:26:00,272 6th St,Atlanta,11.949999809265137
183159,AA Batteries (4-pack),1,3.84,2019-04-08 16:05:00,311 Highland St,San Francisco,3.8399999141693115
183160,AA Batteries (4-pack),1,3.84,2019-04-28 18:21:00,589 Park St,San Francisco,3.8399999141693115
183161,Lightning Charging Cable,3,14.95,2019-04-22 19:20:00,568 Jackson St,San Francisco,44.84999942779541
183162,AAA Batteries (4-pack),1,2.99,2019-04-15 11:34:00,806 Adams St,San Francisco,2.990000009536743
183163,Lightning Charging Cable,1,14.95,2019-04-13 19:03:00,680 South St,Atlanta,14.949999809265137
183164,USB-C Charging Cable,1,11.95,2019-04-13 12:04:00,788 1st St,San Francisco,11.949999809265137
183165,Lightning Charging Cable,2,14.95,2019-04-02 16:04:00,603 Sunset St,Los Angeles,29.899999618530273
183166,AAA Batteries (4-pack),1,2.99,2019-04-02 21:47:00,366 Main St,Los Angeles,2.990000009536743
183167,Lightning Charging Cable,1,14.95,2019-04-07 11:57:00,424 Jackson St,New York City,14.949999809265137
183168,Macbook Pro Laptop,1,1700.0,2019-04-27 11:28:00,875 Pine St,Portland,1700.0
183169,Bose SoundSport Headphones,1,99.99,2019-04-08 09:20:00,59 Spruce St,Los Angeles,99.98999786376953
183170,Flatscreen TV,1,300.0,2019-04-15 21:28:00,752 Hill St,San Francisco,300.0
183171,Wired Headphones,1,11.99,2019-04-09 09:54:00,601 Adams St,Los Angeles,11.989999771118164
183172,Flatscreen TV,1,300.0,2019-04-10 10:17:00,444 West St,Los Angeles,300.0
183173,Lightning Charging Cable,2,14.95,2019-04-20 12:30:00,821 Elm St,Los Angeles,29.899999618530273
183174,USB-C Charging Cable,1,11.95,2019-04-21 20:44:00,624 2nd St,New York City,11.949999809265137
183175,Wired Headphones,1,11.99,2019-04-12 18:12:00,949 Highland St,Portland,11.989999771118164
183176,Lightning Charging Cable,1,14.95,2019-04-15 15:10:00,361 9th St,New York City,14.949999809265137
183177,iPhone,1,700.0,2019-04-24 12:43:00,337 14th St,Atlanta,700.0
183177,Lightning Charging Cable,1,14.95,2019-04-24 12:43:00,337 14th St,Atlanta,14.949999809265137
183178,AAA Batteries (4-pack),1,2.99,2019-04-29 20:07:00,380 North St,San Francisco,2.990000009536743
183179,Macbook Pro Laptop,1,1700.0,2019-04-03 17:27:00,519 5th St,San Francisco,1700.0
183180,Apple Airpods Headphones,1,150.0,2019-04-21 09:50:00,779 Cedar St,Los Angeles,150.0
183181,Lightning Charging Cable,1,14.95,2019-04-17 10:28:00,150 Walnut St,San Francisco,14.949999809265137
183182,AA Batteries (4-pack),2,3.84,2019-04-03 10:13:00,408 Hill St,San Francisco,7.679999828338623
183183,AAA Batteries (4-pack),3,2.99,2019-04-12 14:25:00,21 6th St,San Francisco,8.97000002861023
183184,USB-C Charging Cable,1,11.95,2019-04-30 17:05:00,498 1st St,Atlanta,11.949999809265137
183185,Wired Headphones,1,11.99,2019-04-22 18:22:00,617 Lakeview St,Austin,11.989999771118164
183186,USB-C Charging Cable,1,11.95,2019-04-14 11:04:00,11 Forest St,Boston,11.949999809265137
183187,AA Batteries (4-pack),1,3.84,2019-04-09 12:59:00,43 Walnut St,San Francisco,3.8399999141693115
183188,Wired Headphones,1,11.99,2019-04-30 21:46:00,22 12th St,San Francisco,11.989999771118164
183189,USB-C Charging Cable,1,11.95,2019-04-17 20:05:00,841 7th St,Atlanta,11.949999809265137
183190,20in Monitor,1,109.99,2019-04-22 14:56:00,253 Cherry St,Austin,109.98999786376953
183191,Lightning Charging Cable,1,14.95,2019-04-08 18:35:00,212 West St,Dallas,14.949999809265137
183192,34in Ultrawide Monitor,1,379.99,2019-04-13 21:07:00,500 Walnut St,Boston,379.989990234375
183193,AA Batteries (4-pack),2,3.84,2019-04-17 12:05:00,728 North St,Boston,7.679999828338623
183194,AAA Batteries (4-pack),1,2.99,2019-04-09 17:18:00,178 Jackson St,San Francisco,2.990000009536743
183195,20in Monitor,1,109.99,2019-04-05 20:05:00,312 Johnson St,San Francisco,109.98999786376953
183196,Wired Headphones,1,11.99,2019-04-23 05:53:00,536 Maple St,Boston,11.989999771118164
183197,AAA Batteries (4-pack),2,2.99,2019-04-23 10:24:00,540 10th St,Los Angeles,5.980000019073486
183198,27in 4K Gaming Monitor,1,389.99,2019-04-21 10:54:00,760 8th St,Atlanta,389.989990234375
183199,Macbook Pro Laptop,1,1700.0,2019-04-10 10:59:00,629 Madison St,New York City,1700.0
183200,AAA Batteries (4-pack),1,2.99,2019-04-18 20:44:00,849 14th St,Boston,2.990000009536743
183201,Flatscreen TV,1,300.0,2019-04-01 09:01:00,910 5th St,Seattle,300.0
183202,Flatscreen TV,1,300.0,2019-04-24 11:45:00,6 Wilson St,Boston,300.0
183203,27in 4K Gaming Monitor,1,389.99,2019-04-19 06:19:00,385 Main St,New York City,389.989990234375
183204,Wired Headphones,1,11.99,2019-04-02 11:10:00,258 West St,San Francisco,11.989999771118164
183205,AA Batteries (4-pack),1,3.84,2019-04-07 08:57:00,88 11th St,Los Angeles,3.8399999141693115
183206,USB-C Charging Cable,1,11.95,2019-04-06 08:59:00,688 Center St,San Francisco,11.949999809265137
183207,27in 4K Gaming Monitor,1,389.99,2019-04-18 15:25:00,259 Center St,San Francisco,389.989990234375
183208,Apple Airpods Headphones,1,150.0,2019-04-16 15:26:00,441 Cedar St,San Francisco,150.0
183209,Bose SoundSport Headphones,1,99.99,2019-04-17 17:38:00,495 Lakeview St,Los Angeles,99.98999786376953
183210,Lightning Charging Cable,1,14.95,2019-04-30 11:49:00,676 11th St,Boston,14.949999809265137
183211,Wired Headphones,1,11.99,2019-04-15 22:16:00,249 Chestnut St,Dallas,11.989999771118164
183212,USB-C Charging Cable,1,11.95,2019-04-24 13:05:00,479 Meadow St,San Francisco,11.949999809265137
183213,Bose SoundSport Headphones,1,99.99,2019-04-03 11:45:00,55 13th St,New York City,99.98999786376953
183214,Google Phone,1,600.0,2019-04-10 11:09:00,868 Center St,San Francisco,600.0
183215,USB-C Charging Cable,1,11.95,2019-04-13 09:54:00,790 Hickory St,San Francisco,11.949999809265137
183216,Lightning Charging Cable,1,14.95,2019-04-10 08:45:00,461 Walnut St,San Francisco,14.949999809265137
183217,USB-C Charging Cable,1,11.95,2019-04-24 16:11:00,860 13th St,San Francisco,11.949999809265137
183217,Lightning Charging Cable,1,14.95,2019-04-24 16:11:00,860 13th St,San Francisco,14.949999809265137
183218,Apple Airpods Headphones,1,150.0,2019-04-29 12:39:00,445 4th St,Austin,150.0
183218,AA Batteries (4-pack),1,3.84,2019-04-29 12:39:00,445 4th St,Austin,3.8399999141693115
183219,USB-C Charging Cable,1,11.95,2019-04-16 13:44:00,794 10th St,Atlanta,11.949999809265137
183220,iPhone,1,700.0,2019-04-17 19:59:00,313 Church St,New York City,700.0
183220,Lightning Charging Cable,1,14.95,2019-04-17 19:59:00,313 Church St,New York City,14.949999809265137
183221,Lightning Charging Cable,1,14.95,2019-04-15 08:53:00,941 Washington St,Atlanta,14.949999809265137
183222,34in Ultrawide Monitor,1,379.99,2019-04-04 02:21:00,141 Lincoln St,Atlanta,379.989990234375
183223,20in Monitor,1,109.99,2019-04-14 11:50:00,729 12th St,San Francisco,109.98999786376953
183224,USB-C Charging Cable,1,11.95,2019-04-12 17:35:00,601 Main St,San Francisco,11.949999809265137
183225,Lightning Charging Cable,1,14.95,2019-04-01 12:02:00,515 Wilson St,Austin,14.949999809265137
183226,Wired Headphones,1,11.99,2019-04-16 13:29:00,801 Church St,Atlanta,11.989999771118164
183227,USB-C Charging Cable,1,11.95,2019-04-21 14:17:00,575 12th St,San Francisco,11.949999809265137
183228,AAA Batteries (4-pack),2,2.99,2019-04-07 04:24:00,34 Chestnut St,Portland,5.980000019073486
183229,USB-C Charging Cable,3,11.95,2019-04-20 06:12:00,691 Park St,Los Angeles,35.84999942779541
183230,Google Phone,1,600.0,2019-04-04 11:09:00,528 South St,San Francisco,600.0
183230,Bose SoundSport Headphones,1,99.99,2019-04-04 11:09:00,528 South St,San Francisco,99.98999786376953
183231,Lightning Charging Cable,1,14.95,2019-04-12 20:23:00,826 Cedar St,San Francisco,14.949999809265137
183232,34in Ultrawide Monitor,1,379.99,2019-04-07 18:58:00,98 Forest St,Dallas,379.989990234375
183233,iPhone,1,700.0,2019-04-24 09:37:00,535 Center St,San Francisco,700.0
183234,Wired Headphones,1,11.99,2019-04-26 10:21:00,618 Hill St,Dallas,11.989999771118164
183235,AA Batteries (4-pack),1,3.84,2019-04-11 20:00:00,292 9th St,Austin,3.8399999141693115
183236,AAA Batteries (4-pack),1,2.99,2019-04-15 15:50:00,906 Wilson St,Los Angeles,2.990000009536743
183237,34in Ultrawide Monitor,1,379.99,2019-04-14 06:58:00,640 South St,Seattle,379.989990234375
183238,Wired Headphones,1,11.99,2019-04-15 10:34:00,860 West St,San Francisco,11.989999771118164
183239,27in 4K Gaming Monitor,1,389.99,2019-04-18 21:45:00,717 Forest St,Seattle,389.989990234375
183240,AA Batteries (4-pack),1,3.84,2019-04-16 15:32:00,832 14th St,San Francisco,3.8399999141693115
183241,AA Batteries (4-pack),1,3.84,2019-04-10 22:29:00,110 Jackson St,San Francisco,3.8399999141693115
183242,USB-C Charging Cable,1,11.95,2019-04-27 17:06:00,101 12th St,San Francisco,11.949999809265137
183243,AAA Batteries (4-pack),1,2.99,2019-04-14 19:01:00,970 Lakeview St,San Francisco,2.990000009536743
183244,USB-C Charging Cable,1,11.95,2019-04-05 15:34:00,677 Meadow St,San Francisco,11.949999809265137
183245,Lightning Charging Cable,1,14.95,2019-04-18 16:12:00,7 2nd St,San Francisco,14.949999809265137
183246,USB-C Charging Cable,1,11.95,2019-04-29 12:30:00,465 8th St,Los Angeles,11.949999809265137
183247,Bose SoundSport Headphones,1,99.99,2019-04-21 09:06:00,170 Maple St,Seattle,99.98999786376953
183248,Flatscreen TV,1,300.0,2019-04-11 16:36:00,340 11th St,New York City,300.0
183249,AA Batteries (4-pack),1,3.84,2019-04-26 13:42:00,177 5th St,Austin,3.8399999141693115
183250,Flatscreen TV,1,300.0,2019-04-20 11:57:00,769 12th St,San Francisco,300.0
183251,Wired Headphones,1,11.99,2019-04-14 13:05:00,691 1st St,Los Angeles,11.989999771118164
183252,Wired Headphones,1,11.99,2019-04-04 11:59:00,778 Adams St,Los Angeles,11.989999771118164
183253,AA Batteries (4-pack),2,3.84,2019-04-01 21:10:00,61 Hickory St,San Francisco,7.679999828338623
183254,Wired Headphones,1,11.99,2019-04-29 20:52:00,751 Main St,Dallas,11.989999771118164
183255,USB-C Charging Cable,1,11.95,2019-04-10 12:34:00,64 West St,Boston,11.949999809265137
183256,LG Washing Machine,1,600.0,2019-04-27 15:16:00,17 Pine St,Dallas,600.0
183257,Macbook Pro Laptop,1,1700.0,2019-04-27 10:46:00,910 5th St,Los Angeles,1700.0
183258,AAA Batteries (4-pack),2,2.99,2019-04-27 08:41:00,15 River St,Portland,5.980000019073486
183259,USB-C Charging Cable,2,11.95,2019-04-21 20:03:00,243 Lincoln St,Seattle,23.899999618530273
183260,AA Batteries (4-pack),1,3.84,2019-04-28 10:16:00,159 4th St,San Francisco,3.8399999141693115
183261,AAA Batteries (4-pack),1,2.99,2019-04-30 16:55:00,190 Jefferson St,New York City,2.990000009536743
183262,Lightning Charging Cable,1,14.95,2019-04-12 23:44:00,280 6th St,Portland,14.949999809265137
183263,20in Monitor,1,109.99,2019-04-23 05:00:00,63 Center St,Los Angeles,109.98999786376953
183264,Vareebadd Phone,1,400.0,2019-04-28 19:10:00,575 Park St,San Francisco,400.0
183265,AA Batteries (4-pack),2,3.84,2019-04-14 16:10:00,113 Park St,Boston,7.679999828338623
183266,ThinkPad Laptop,1,999.99,2019-04-12 19:44:00,304 Elm St,Los Angeles,999.989990234375
183267,Lightning Charging Cable,1,14.95,2019-04-26 18:42:00,400 Wilson St,Seattle,14.949999809265137
183268,AA Batteries (4-pack),1,3.84,2019-04-30 19:38:00,203 Adams St,Dallas,3.8399999141693115
183269,Bose SoundSport Headphones,1,99.99,2019-04-14 22:21:00,847 14th St,Seattle,99.98999786376953
183270,iPhone,1,700.0,2019-04-02 09:03:00,80 Cedar St,New York City,700.0
183271,27in FHD Monitor,1,149.99,2019-04-27 18:46:00,155 13th St,Portland,149.99000549316406
183272,AAA Batteries (4-pack),1,2.99,2019-04-18 11:03:00,801 Washington St,Atlanta,2.990000009536743
183273,AA Batteries (4-pack),2,3.84,2019-04-17 17:41:00,294 Sunset St,Atlanta,7.679999828338623
183274,iPhone,1,700.0,2019-04-05 06:56:00,336 13th St,Dallas,700.0
183275,27in FHD Monitor,1,149.99,2019-04-17 16:23:00,757 Maple St,Seattle,149.99000549316406
183276,Lightning Charging Cable,1,14.95,2019-04-06 21:40:00,438 5th St,Boston,14.949999809265137
183277,Lightning Charging Cable,1,14.95,2019-04-21 10:57:00,944 12th St,Dallas,14.949999809265137
183278,Google Phone,1,600.0,2019-04-20 00:26:00,278 6th St,New York City,600.0
183279,AAA Batteries (4-pack),1,2.99,2019-04-15 09:56:00,706 Lake St,Austin,2.990000009536743
183280,Lightning Charging Cable,1,14.95,2019-04-21 20:46:00,621 Jefferson St,Los Angeles,14.949999809265137
183281,Lightning Charging Cable,1,14.95,2019-04-29 11:05:00,69 Highland St,Portland,14.949999809265137
183282,Lightning Charging Cable,1,14.95,2019-04-30 11:12:00,349 Park St,Los Angeles,14.949999809265137
